tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls
474779711160066000,,,2014-06-06 05:07:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2% vanilla greek yogurt + hemp hearts + buckwheat groats + black chia seeds http://t.co/3NK73KfuzK,,,,https://twitter.com/mizhnev/status/474779711160066048/photo/1
474831804281528000,,,2014-06-06 08:34:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",corn chips + old cheddar + tomato + avocado + lime juice + red onion + jalapeo + cilantro + salt http://t.co/4coB6PgNuo,,,,https://twitter.com/mizhnev/status/474831804281528321/photo/1
474872941281161000,,,2014-06-06 11:18:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coconut drinking milk + half&amp;half + chia seeds + honey + no-sugar-added raspberry jam + hemp hearts + salt http://t.co/tsv2vMhbPI,,,,https://twitter.com/mizhnev/status/474872941281161216/photo/1
475028652082491000,,,2014-06-06 21:37:10 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee + half&amp;half http://t.co/dLIMo3x1I2,,,,https://twitter.com/mizhnev/status/475028652082491392/photo/1
475029925271859000,,,2014-06-06 21:42:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 sprouted-grain flax-themed bread toasts + no-additive peanut butter + no-sugar-added raspberry jam http://t.co/k2rufuuC1m,,,,https://twitter.com/mizhnev/status/475029925271859201/photo/1
475035247692624000,,,2014-06-06 22:03:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee http://t.co/2krgbFacmu,,,,https://twitter.com/mizhnev/status/475035247692623872/photo/1
475153088039236000,,,2014-06-06 23:51:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cookies, beer, beer, beer, radishes, green bell pepper, olives, mcdonalds fries, mcdonalds coffee http://t.co/fMl1rGRgJf",,,,https://twitter.com/mizhnev/status/475153088039235585/photo/1
475155933425701000,,,2014-06-07 06:02:57 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",seaweed http://t.co/wvLTNzZ130,,,,https://twitter.com/mizhnev/status/475155933425700865/photo/1
475164508734771000,,,2014-06-07 06:37:01 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",an apple http://t.co/UByf2lMt2H,,,,https://twitter.com/mizhnev/status/475164508734771200/photo/1
475180775394910000,,,2014-06-07 07:41:39 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 sprouted-grain bread toasts + margarine + avocado + salt + pepper http://t.co/8BzVHyHfsC,,,,https://twitter.com/mizhnev/status/475180775394910208/photo/1
475189253454823000,,,2014-06-07 08:15:21 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",corn chips + old cheddar http://t.co/f2n0nRaCox,,,,https://twitter.com/mizhnev/status/475189253454823424/photo/1
475285830064304000,,,2014-06-07 14:39:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee + half&amp;half http://t.co/W4FTkkILsJ,,,,https://twitter.com/mizhnev/status/475285830064304128/photo/1
475294095045190000,,,2014-06-07 15:11:57 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee http://t.co/2mjk1h3LRx,,,,https://twitter.com/mizhnev/status/475294095045189632/photo/1
475315518459507000,,,2014-06-07 16:37:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8 strawberries http://t.co/OltTFbK9dL,,,,https://twitter.com/mizhnev/status/475315518459506688/photo/1
475335122565075000,,,2014-06-07 17:54:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coconut drinking milk + almonds + buckwheat groats + hemp hearts + chia seeds + cinnamon + vanilla extract http://t.co/yBGCOVH6o2,,,,https://twitter.com/mizhnev/status/475335122565074944/photo/1
475547486795227000,,,2014-06-08 07:58:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","canola oil + coconut oil + red onion + yellow onion + garlic + ginger + jalapeo + tomato paste + carrot + red lentils + lemon +  cumin + coriander + paprika + oregano + turmeric + ""chili powder"" + salt + black pepper + water + cilantro",,,,
475555097456280000,,,2014-06-08 08:29:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",more lentils ,,,,https://twitter.com/mizhnev/status/475555097456279552/photo/1
475555250426753000,,,2014-06-08 08:29:41 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a tall glass of coconut drinking milk http://t.co/UUY8xoXbFc,,,,https://twitter.com/mizhnev/status/475555250426753024/photo/1
475561017502466000,,,2014-06-08 08:52:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",earl grey tea http://t.co/YwXdIBahM9,,,,https://twitter.com/mizhnev/status/475561017502466048/photo/1
475587716160029000,,,2014-06-08 10:38:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",watermelon + mint http://t.co/MYVABMyMe3,,,,https://twitter.com/mizhnev/status/475587716160028672/photo/1
475643943778935000,,,2014-06-08 14:22:07 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee + half&amp;half http://t.co/TGQxh2yDBj,,,,https://twitter.com/mizhnev/status/475643943778934784/photo/1
475648732055101000,,,2014-06-08 14:41:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee + half&amp;half http://t.co/dBAHOh5atz,,,,https://twitter.com/mizhnev/status/475648732055101440/photo/1
475656718890701000,,,2014-06-08 15:12:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee http://t.co/zPJ7oqmtw2,,,,https://twitter.com/mizhnev/status/475656718890700801/photo/1
475698990369890000,,,2014-06-08 18:00:52 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 sprouted-grain bread toasts + margarine + 3 small tomatoes + salt + pepper http://t.co/ac8pbpOujk,,,,https://twitter.com/mizhnev/status/475698990369890305/photo/1
475714960547263000,,,2014-06-08 19:04:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""roasted seasoned seaweed winter harvest"" (17 g) http://t.co/tElKq1sjqX",,,,https://twitter.com/mizhnev/status/475714960547262464/photo/1
475777378057065000,,,2014-06-08 23:12:21 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",leftover lentilfood http://t.co/848S3ShKBb,,,,https://twitter.com/mizhnev/status/475777378057064449/photo/1
475789698690847000,,,2014-06-09 00:01:18 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chia seeds + coconut drinking milk + kiwifruit + strawberries http://t.co/6yGnfegKWa,,,,https://twitter.com/mizhnev/status/475789698690846722/photo/1
475837241051193000,,,2014-06-09 03:10:13 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",seaweed snacks http://t.co/jQTaDRXdFD,,,,https://twitter.com/mizhnev/status/475837241051193344/photo/1
475841150733931000,,,2014-06-09 03:25:45 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a kiwifruit http://t.co/4YeUDXGz8j,,,,https://twitter.com/mizhnev/status/475841150733930496/photo/1
475845133053604000,,,2014-06-09 03:41:35 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 sprouted-grain bread toasts + margarine + caramelized onion hummus + old cheddar http://t.co/djny5WRNyB,,,,https://twitter.com/mizhnev/status/475845133053603840/photo/1
476119003195142000,,,2014-06-09 21:49:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee + half&amp;half http://t.co/TDDS3vT0Xe,,,,https://twitter.com/mizhnev/status/476119003195142144/photo/1
476119269189489000,,,2014-06-09 21:50:54 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 sprouted-grain bread toasts + margarine + 2 campari tomatoes + salt + pepper http://t.co/5Nbl4Y7bXT,,,,https://twitter.com/mizhnev/status/476119269189488640/photo/1
476123839768695000,,,2014-06-09 22:09:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee + half&amp;half http://t.co/PqvbdxyWLP,,,,https://twitter.com/mizhnev/status/476123839768694785/photo/1
476130263978631000,,,2014-06-09 22:34:35 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kiwifruit http://t.co/laHzU1J7vj,,,,https://twitter.com/mizhnev/status/476130263978631168/photo/1
476141820351492000,,,2014-06-09 23:20:30 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee + half&amp;half http://t.co/vkESUunY19,,,,https://twitter.com/mizhnev/status/476141820351492096/photo/1
476160714592121000,,,2014-06-10 00:35:35 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a kiwifruit http://t.co/PXEN5TpgOo,,,,https://twitter.com/mizhnev/status/476160714592120833/photo/1
476181600967725000,,,2014-06-10 01:58:35 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",earl grey tea http://t.co/Bv3jjXtIGt,,,,https://twitter.com/mizhnev/status/476181600967725057/photo/1
476213573375390000,,,2014-06-10 04:05:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",crystallized ginger http://t.co/Jf14ovBftH,,,,https://twitter.com/mizhnev/status/476213573375389696/photo/1
476219410219151000,,,2014-06-10 04:28:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","some kind of short-shelf-life supermarket ""vegetable barley soup"" + cilantro http://t.co/Pw9thASQQ4",,,,https://twitter.com/mizhnev/status/476219410219151361/photo/1
476221941099934000,,,2014-06-10 04:38:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dark chocolate with marzipan http://t.co/m4upUFsVmx,,,,https://twitter.com/mizhnev/status/476221941099933698/photo/1
476256143505756000,,,2014-06-10 06:54:47 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",crystallized ginger http://t.co/zid8o2ilR3,,,,https://twitter.com/mizhnev/status/476256143505756160/photo/1
476258698445070000,,,2014-06-10 07:04:56 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1 multigrain toast + peanut butter + raspberry jam http://t.co/GhBaQ6BZdk,,,,https://twitter.com/mizhnev/status/476258698445070336/photo/1
476262568692953000,,,2014-06-10 07:20:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1 multigrain toast + margarine + caramelized onion hummus + old cheddar http://t.co/Wrp4wJuqCZ,,,,https://twitter.com/mizhnev/status/476262568692953088/photo/1
476314967491113000,,,2014-06-10 10:48:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2% coconut greek yogurt (175 g) + 3 strawberries + chia seeds (22 g) + hemp hearts (21 g) + buckwheat groats (17 g) http://t.co/CT28R5Z2mM,,,,https://twitter.com/mizhnev/status/476314967491112961/photo/1
476365519537197000,,,2014-06-10 14:09:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 multigrain toasts + peanut butter + raspberry jam http://t.co/jzXsWX7nI5,,,,https://twitter.com/mizhnev/status/476365519537197056/photo/1
476525636786217000,,,2014-06-11 00:45:39 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2% coconut greek yogurt (170ish g) + hemp hearts (12 g) + chia seeds (13 g) + buckwheat groats (10 g) http://t.co/Z33t3GcgHY,,,,https://twitter.com/mizhnev/status/476525636786216961/photo/1
476526210294362000,,,2014-06-11 00:47:56 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee + half&amp;half http://t.co/OweOdYq7mL,,,,https://twitter.com/mizhnev/status/476526210294362112/photo/1
476551763583967000,,,2014-06-11 02:29:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee + half&amp;half w/ bonus gross-looking residues http://t.co/WTz7dSe4SW,,,,https://twitter.com/mizhnev/status/476551763583967232/photo/1
476567944185410000,,,2014-06-11 03:33:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",watermelon + mint http://t.co/ilPHw0K0P2,,,,https://twitter.com/mizhnev/status/476567944185409536/photo/1
476577072534401000,,,2014-06-11 04:10:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",crystallized ginger http://t.co/pkHjwmUt8H,,,,https://twitter.com/mizhnev/status/476577072534401025/photo/1
476588945916961000,,,2014-06-11 04:57:13 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee + half&amp;half http://t.co/e0911Xy92k,,,,https://twitter.com/mizhnev/status/476588945916960768/photo/1
476598528710418000,,,2014-06-11 05:35:18 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dark chocolate with marzipan + crystallized ginger http://t.co/gQS72ODvwz,,,,https://twitter.com/mizhnev/status/476598528710418432/photo/1
476604391873450000,,,2014-06-11 05:58:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",supermarket vegetable barley soup + 1 multigrain toast + margarine http://t.co/gIrrDDo1X2,,,,https://twitter.com/mizhnev/status/476604391873449984/photo/1
476642341701161000,,,2014-06-11 08:29:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a mango (407 g) http://t.co/nk51Q2ERbY,,,,https://twitter.com/mizhnev/status/476642341701160960/photo/1
476663836540281000,,,2014-06-11 09:54:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 multigrain toasts + margarine + caramelized onion hummus + old cheddar http://t.co/xOtc1bmO9m,,,,https://twitter.com/mizhnev/status/476663836540280833/photo/1
476666548778586000,,,2014-06-11 10:05:35 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",crystallized ginger + an apple http://t.co/A2fuwz0jVw,,,,https://twitter.com/mizhnev/status/476666548778586112/photo/1
476706199442698000,,,2014-06-11 12:43:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",orange juice (200 mL) http://t.co/pu3bSgBBIf,,,,https://twitter.com/mizhnev/status/476706199442698240/photo/1
476787257685189000,,,2014-06-11 18:05:15 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 multigrain toasts + peanut butter + raspberry jam http://t.co/8MgLGwiPv0,,,,https://twitter.com/mizhnev/status/476787257685188609/photo/1
476787404506792000,,,2014-06-11 18:05:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee + half&amp;half http://t.co/CmUqEVtoAf,,,,https://twitter.com/mizhnev/status/476787404506791937/photo/1
476791982912590000,,,2014-06-11 18:24:01 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee + half&amp;half http://t.co/975SS2YrI5,,,,https://twitter.com/mizhnev/status/476791982912589824/photo/1
476802213956690000,,,2014-06-11 19:04:41 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee + half&amp;half http://t.co/4HtS3uLos2,,,,https://twitter.com/mizhnev/status/476802213956689920/photo/1
476803107158913000,,,2014-06-11 19:08:13 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",an apple http://t.co/H5UVv6j8wz,,,,https://twitter.com/mizhnev/status/476803107158913024/photo/1
476876961860440000,,,2014-06-12 00:01:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",some veggie sandwiches and whatever http://t.co/ufZL9fIYsl,,,,https://twitter.com/mizhnev/status/476876961860440064/photo/1
476877052922974000,,,2014-06-12 00:02:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee http://t.co/yDCh7OknN2,,,,https://twitter.com/mizhnev/status/476877052922974209/photo/1
476991842379002000,,,2014-06-12 07:38:11 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carrots, spinach, tomatoes, blueberries, mango, cashews, wheat crackers, chia seeds, almond/coconut milk http://t.co/uD6aXh1pwS",,,,https://twitter.com/mizhnev/status/476991842379001857/photo/1
476992155236307000,,,2014-06-12 07:39:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",earl grey tea http://t.co/QVp0ACNj7m,,,,https://twitter.com/mizhnev/status/476992155236306945/photo/1
476994738432647000,,,2014-06-12 07:49:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dark chocolate with marzipan http://t.co/u4d9Qtd4yi,,,,https://twitter.com/mizhnev/status/476994738432647168/photo/1
476999250883006000,,,2014-06-12 08:07:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1 multigrain toast + 1 sprouted-grain toast + margarine + 2 cocktail tomatoes + salt + pepper http://t.co/8cvek940y7,,,,https://twitter.com/mizhnev/status/476999250883006464/photo/1
477084819117974000,,,2014-06-12 13:47:39 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",orange juice http://t.co/gmY8Xw4b8f,,,,https://twitter.com/mizhnev/status/477084819117973504/photo/1
477154285226955000,,,2014-06-12 18:23:41 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2% coconut greek yogurt (182 g) + buckwheat (13 g) + chia (12 g) + hemp hearts (13g) + almonds (9 g) + cashews (12 g) http://t.co/eSra5wEWCx,,,,https://twitter.com/mizhnev/status/477154285226954752/photo/1
477157165006733000,,,2014-06-12 18:35:07 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee + half&amp;half http://t.co/4B4yrG5pYQ,,,,https://twitter.com/mizhnev/status/477157165006733312/photo/1
477163330272903000,,,2014-06-12 18:59:37 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee + half&amp;half http://t.co/IDofsfJw2N,,,,https://twitter.com/mizhnev/status/477163330272903169/photo/1
477195726649168000,,,2014-06-12 21:08:21 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coffee + half&amp;half http://t.co/j1YVmvtVHs,,,,https://twitter.com/mizhnev/status/477195726649167872/photo/1
477212109642539000,,,2014-06-12 22:13:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2 multigrain toasts + peanut butter + raspberry jam http://t.co/D0eeNSwPns,,,,https://twitter.com/mizhnev/status/477212109642539009/photo/1
477300952009953000,,,2014-06-13 04:06:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",COFFEE http://t.co/SDKvymsAbg,,,,https://twitter.com/mizhnev/status/477300952009953281/photo/1
477303537571881000,,,2014-06-13 01:11:45 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vegan quinoa burgers + 2 sprouted-grain toasts + avocado + roasted garlic hummus + tomato http://t.co/WMBhdqa0HF,,,,https://twitter.com/mizhnev/status/477303537571880960/photo/1
477301668367700000,,,2014-06-13 02:09:20 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",red potatoes + yellow onions + margarine + salt + black pepper,,,,
